latitude,longitude,AvgYrlyTemp,AvgYrlyMaxTemp,AvgYrlyMinTemp,AvgYrlyHumidity,AvgYearlyRain,soilType,positiveOccurences,negativeOccurences
57.39986051,10.29986035,8.824326439,12.16435547,5.436877609,81.34096061,2.623287671,Podzol Haplic,0,0
57.49986051,10.29986035,8.860820446,12.06643702,5.584272996,81.04496552,2.516164618,Gleysol Eutric,15,0
54.99986051,10.39986035,9.965261799,13.20496308,6.687233118,81.74140841,2.309863281,Luvisol Haplic,0,0
55.09986051,10.39986035,9.817421607,13.0890732,6.533750268,81.94008966,2.313150819,Luvisol Haplic,0,0
55.19986051,10.39986035,9.899262227,13.13365261,6.690026354,81.98071762,2.318355027,Luvisol Haplic,0,0
55.29986051,10.39986035,9.884984348,13.25750482,6.524468911,81.84023876,2.321095924,Luvisol Haplic,0,0
55.39986051,10.39986035,9.856383107,13.35509685,6.272192048,81.6760413,2.315616806,Cambisol Dystric,0,0
55.49986051,10.39986035,9.730766401,13.3467439,5.941233679,81.58756325,2.283013832,Gleysol Eutric,0,0
56.29986051,10.39986035,9.333505458,12.56992188,6.140683192,81.91463919,2.627397093,Luvisol Haplic,0,0
56.39986051,10.39986035,9.189891909,12.55947533,5.888630405,82.09862739,2.46356151,Arenosol Haplic,0,0
57.19986051,10.39986035,9.176494943,12.43564854,5.858685386,81.73991428,2.471506782,Luvisol Gleyic,0,0
57.29986051,10.39986035,9.107894772,12.36912591,5.781284113,81.44760742,2.606575911,Arenosol Haplic,1,0
57.39986051,10.39986035,8.890190898,12.15407481,5.546383709,81.11301642,2.596986368,Luvisol Gleyic,0,0
57.49986051,10.39986035,8.9254234,12.04756528,5.728023999,81.00725213,2.451781223,Cambisol Dystric,0,0
57.59986051,10.39986035,9.130711553,12.09537404,6.135069965,80.62572298,2.325205513,Regosol Dystric,14,0
54.99986051,10.49986035,9.904957058,13.18237372,6.542764742,81.7075168,2.309863281,Luvisol Haplic,0,0
55.09986051,10.49986035,9.965261799,13.20496308,6.687233118,81.74140841,2.355890311,Luvisol Haplic,0,0
55.19986051,10.49986035,9.817421607,13.0890732,6.533750268,81.94008966,2.370959138,Luvisol Haplic,0,0
55.29986051,10.49986035,9.774134471,13.14314801,6.404546367,81.99721296,2.306849817,Luvisol Haplic,0,0
55.39986051,10.49986035,9.904409247,13.39112131,6.36668651,81.61272952,2.248219947,Luvisol Haplic,0,0
56.09986051,10.49986035,9.711180972,12.26821891,7.27559062,81.91766036,2.518629602,Cambisol Dystric,0,0
56.19986051,10.49986035,9.346771993,12.4331242,6.334385702,82.1472385,2.822192383,Luvisol Haplic,0,0
56.29986051,10.49986035,9.35663193,12.74156544,6.041480496,81.94931073,2.672602573,Arenosol Haplic,0,0
56.39986051,10.49986035,9.291399561,12.62113121,6.018820901,82.00109288,2.515069831,Arenosol Haplic,5,0
57.19986051,10.49986035,9.333261986,12.27784006,6.373260247,81.30530626,2.451780554,Gleysol Eutric,0,0
54.99986051,10.59986035,9.998031491,13.16519959,6.793838292,81.75495626,2.26410882,Cambisol Dystric,0,0
55.09986051,10.59986035,9.904957058,13.18237372,6.542764742,81.7075168,2.323561577,Luvisol Haplic,0,0
55.19986051,10.59986035,9.690439052,12.91945098,6.477010649,82.08357634,2.348219613,Luvisol Haplic,0,0
55.29986051,10.59986035,9.753454757,13.02326627,6.476246121,82.02706473,2.263561844,Luvisol Haplic,0,0
55.39986051,10.59986035,9.962869221,13.32402478,6.593948657,81.42007636,2.212054527,Cambisol Dystric,0,0
55.49986051,10.59986035,9.974631448,13.30364806,6.608164999,81.40922619,2.177535049,Luvisol Haplic,0,0
55.79986051,10.59986035,9.954276809,12.74900872,7.29589108,80.69300328,2.166849549,Luvisol Haplic,0,0
56.19986051,10.59986035,9.711180972,12.26821891,7.27559062,81.91766036,2.822192383,Arenosol Haplic,0,0
56.29986051,10.59986035,9.346771993,12.4331242,6.334385702,82.1472385,2.833424189,Luvisol Haplic,0,0
56.39986051,10.59986035,9.35663193,12.74156544,6.041480496,81.94931073,2.697533511,Arenosol Haplic,0,0
54.79986052,10.69986035,10.3550701,13.10685333,7.657642605,81.57226027,1.995069028,Luvisol Haplic,0,0
54.89986052,10.69986035,10.2460583,13.13725653,7.373749197,81.55497584,2.103835683,Luvisol Haplic,0,0
55.09986051,10.69986035,9.998031491,13.16519959,6.793838292,81.75495626,2.27150695,Luvisol Haplic,0,0
55.19986051,10.69986035,9.772081683,12.90838105,6.682082085,82.02954714,2.248766923,Luvisol Haplic,0,0
55.29986051,10.69986035,9.844052333,12.99947159,6.727262147,81.81335038,2.186575276,Luvisol Haplic,0,0
56.19986051,10.69986035,9.613263859,12.64644023,6.727013993,81.8727142,2.915068493,Luvisol Haplic,0,0
56.29986051,10.69986035,9.500111703,12.65734562,6.420192771,81.92777214,3.003014301,Luvisol Haplic,0,0
56.39986051,10.69986035,9.369558005,12.78975546,6.02914504,81.93087236,2.812876579,Arenosol Haplic,0,0
54.89986052,10.79986035,10.3550701,13.10685333,7.657642605,81.57226027,2.103835683,Cambisol Dystric,0,0
56.29986051,10.79986035,9.613263859,12.64644023,6.727013993,81.8727142,2.871231873,Luvisol Haplic,0,0
56.39986051,10.79986035,9.462166899,12.67797918,6.389723352,81.86559146,2.75616338,Arenosol Haplic,0,0
57.19986051,10.89986035,9.585505405,11.86742428,7.394492455,81.28068123,2.424109054,Gleysol Eutric,105,0
57.19986051,10.99986035,9.621860954,11.77879522,7.621808112,81.27661401,2.424109054,Gleysol Eutric,45,0
54.69986052,11.09986035,10.42118004,13.15207754,7.647456255,82.1167589,1.784931841,Luvisol Haplic,0,0
54.79986052,11.09986035,10.36284313,13.19745559,7.481068065,82.02442227,1.860000234,Luvisol Haplic,0,0
54.89986052,11.09986035,10.33819028,13.20720115,7.451289598,82.03432153,1.86575309,Cambisol Dystric,0,0
55.59986051,11.09986035,10.12402879,12.91005057,7.552550433,80.89794516,2.072328332,Luvisol Haplic,0,0
55.69986051,11.09986035,10.22723004,12.89646431,7.829451386,80.81094074,2.093424591,Gleysol Eutric,0,0
54.69986052,11.19986035,10.27723272,13.27197533,7.10509284,82.35180664,1.784931841,Luvisol Haplic,0,0
54.79986052,11.19986035,10.42118004,13.15207754,7.647456255,82.1167589,1.860000234,Luvisol Haplic,0,0
54.89986052,11.19986035,10.36284313,13.19745559,7.481068065,82.02442227,1.86575309,Cambisol Eutric,0,0
55.19986051,11.19986035,10.18783645,13.22605817,7.183036574,81.34306197,1.902739559,Cambisol Eutric,0,0
55.29986051,11.19986035,10.08238509,13.27205961,6.93879428,80.816708,2.003013799,Cambisol Eutric,0,0
55.39986051,11.19986035,10.04219151,13.22638725,6.934986355,80.8986695,2.013972536,Cambisol Eutric,0,0
55.49986051,11.19986035,10.08912404,13.17528227,7.101287591,80.78053781,1.999999498,Arenosol Haplic,0,0
55.59986051,11.19986035,10.04692985,13.01410397,7.253282855,80.77176493,2.072328332,Luvisol Haplic,0,0
54.69986052,11.29986035,10.13967185,13.31878746,6.713479907,82.43263079,1.804109422,Luvisol Haplic,0,0
54.79986052,11.29986035,10.27723272,13.27197533,7.10509284,82.35180664,1.826027063,Cambisol Eutric,0,0
55.19986051,11.29986035,10.03230215,13.28205399,6.723426129,81.10888812,1.902739559,Cambisol Eutric,0,0
55.29986051,11.29986035,10.18783645,13.22605817,7.183036574,81.34306197,2.003013799,Cambisol Eutric,0,0
55.39986051,11.29986035,10.08238509,13.27205961,6.93879428,80.816708,2.013972536,Cambisol Eutric,0,0
55.49986051,11.29986035,10.04219151,13.22638725,6.934986355,80.8986695,1.999999498,Luvisol Haplic,0,0
55.59986051,11.29986035,10.08912404,13.17528227,7.101287591,80.78053781,2.102191747,Arenosol Haplic,0,0
55.69986051,11.29986035,10.04692985,13.01410397,7.253282855,80.77176493,2.184931674,Luvisol Haplic,0,0
54.59986052,11.39986035,10.21413875,13.15498448,7.153393889,82.3451528,1.783835884,Luvisol Haplic,0,0
54.69986052,11.39986035,10.05671153,13.20959439,6.678163126,82.41797419,1.821369997,Cambisol Eutric,1,0
54.79986052,11.39986035,10.13967185,13.31878746,6.713479907,82.43263079,1.813698965,Cambisol Eutric,0,0
55.19986051,11.39986035,9.862555517,13.27112051,6.346440898,81.06949685,1.868493485,Cambisol Eutric,0,0
55.29986051,11.39986035,10.03230215,13.28205399,6.723426129,81.10888812,2.045754294,Cambisol Eutric,0,0
55.39986051,11.39986035,9.813700637,13.22240475,6.358300112,80.548127,2.056712195,Cambisol Eutric,0,0
55.49986051,11.39986035,9.846986034,13.20518515,6.499397341,80.74379788,2.103013632,Luvisol Haplic,0,0
55.59986051,11.39986035,9.833589068,13.08232689,6.628300915,80.76880086,2.169315035,Luvisol Haplic,0,0
55.69986051,11.39986035,9.889234402,13.03821838,6.843971399,80.6450546,2.184931674,Gleysol Eutric,0,0
54.59986052,11.49986034,10.17665681,13.05755699,7.186576279,82.23734526,1.783835884,Luvisol Haplic,0,0
54.69986052,11.49986034,10.21413875,13.15498448,7.153393889,82.3451528,1.801918009,Cambisol Eutric,0,0
55.19986051,11.49986034,9.768246335,13.23857154,6.129150391,81.18334891,1.932328232,Cambisol Eutric,0,0
55.29986051,11.49986034,9.862555517,13.27112051,6.346440898,81.06949685,2.09205456,Cambisol Eutric,0,0
55.39986051,11.49986034,9.661231807,13.18607663,6.030520254,80.73309689,2.125205011,Cambisol Eutric,0,0
55.49986051,11.49986034,9.704547036,13.17926477,6.156438624,80.83519294,2.125205178,Arenosol Haplic,0,0
55.59986051,11.49986034,9.761094686,13.18074031,6.316572132,80.56601671,2.163836085,Luvisol Haplic,0,0
55.69986051,11.49986034,9.797093054,13.14060493,6.470135247,80.55368673,2.139452289,Gleysol Eutric,0,0
55.79986051,11.49986034,9.957453981,13.20855094,6.778411949,80.42942995,2.28958874,Luvisol Haplic,1,0
54.69986052,11.59986034,10.17665681,13.05755699,7.186576279,82.23734526,1.756712028,Cambisol Eutric,0,0
54.79986052,11.59986034,10.03578098,13.08781036,6.792630966,82.33461723,1.793972904,Cambisol Eutric,0,0
55.19986051,11.59986034,9.682251311,13.19046046,5.989812313,81.41389698,1.93589001,Cambisol Eutric,0,0
55.29986051,11.59986034,9.768246335,13.23857154,6.129150391,81.18334891,2.072602071,Cambisol Eutric,0,0
55.39986051,11.59986034,9.634849235,13.17624946,5.918327938,80.89574296,2.111781123,Cambisol Eutric,0,0
55.49986051,11.59986034,9.610380993,13.17523545,5.930684129,80.79246279,2.16191841,Luvisol Haplic,0,0
55.59986051,11.59986034,9.669204168,13.20745264,6.015673159,80.5249482,2.124931607,Luvisol Haplic,0,0
55.69986051,11.59986034,9.690992214,13.21565309,6.09827028,80.34498214,2.115616137,Luvisol Haplic,0,0
55.79986051,11.59986034,9.849127114,13.31172143,6.338027745,80.19851584,2.28958874,Luvisol Haplic,0,0
54.69986052,11.69986034,10.04035745,12.83446463,7.137946142,82.25282057,1.733150785,Luvisol Haplic,0,0
54.79986052,11.69986034,10.02673842,12.95725867,6.954029324,82.36022678,1.793972904,Cambisol Dystric,0,0
55.09986051,11.69986034,9.72490435,13.12353516,6.120655635,81.75308969,1.92904036,Cambisol Dystric,0,0
55.19986051,11.69986034,9.566550059,13.06794333,5.831206523,81.43841518,1.937260207,Cambisol Eutric,0,0
55.29986051,11.69986034,9.682251311,13.19046046,5.989812313,81.41389698,2.046027364,Cambisol Eutric,0,0
55.39986051,11.69986034,9.599121094,13.17224288,5.818793477,81.00181048,2.111780788,Cambisol Eutric,0,0
55.49986051,11.69986034,9.552386558,13.15304206,5.754959734,80.88949965,2.113150484,Cambisol Eutric,0,0
55.59986051,11.69986034,9.560326145,13.18054099,5.77912096,80.44828559,2.105205212,Luvisol Haplic,0,0
55.69986051,11.69986034,9.565647742,13.1730937,5.801262174,80.25801752,2.11616445,Luvisol Haplic,0,0
54.69986052,11.79986034,10.05156584,12.71907374,7.307479399,82.18662465,1.665753592,Luvisol Haplic,0,0
54.79986052,11.79986034,10.04035745,12.83446463,7.137946142,82.25282057,1.750684764,Luvisol Haplic,0,0
54.99986051,11.79986034,9.774874251,12.96098566,6.396190737,81.98956505,1.898356398,Arenosol Haplic,0,0
55.09986051,11.79986034,9.58479238,12.94035477,6.011229131,81.86527344,1.92904036,Cambisol Eutric,0,0
55.19986051,11.79986034,9.72490435,13.12353516,6.120655635,81.75308969,1.966575309,Cambisol Eutric,0,0
55.29986051,11.79986034,9.566550059,13.06794333,5.831206523,81.43841518,2.037534614,Cambisol Eutric,0,0
55.39986051,11.79986034,9.494604827,13.08525658,5.678465459,81.08854351,2.063013866,Cambisol Eutric,0,0
55.49986051,11.79986034,9.506437286,13.13966182,5.637067236,80.73348871,2.107944771,Cambisol Eutric,0,0
55.59986051,11.79986034,9.41616144,13.0719954,5.587862867,80.6568776,2.115068493,Cambisol Eutric,0,0
55.69986051,11.79986034,9.529668771,13.19909835,5.729205908,80.30423968,2.121369662,Cambisol Dystric,0,0
54.59986052,11.89986034,10.16468322,12.52938918,7.731999813,81.99292682,1.533150952,Gleysol Eutric,0,0
54.69986052,11.89986034,10.04380886,12.61071543,7.411203045,82.16430869,1.607397461,Luvisol Haplic,0,0
54.79986052,11.89986034,10.05156584,12.71907374,7.307479399,82.18662465,1.692054393,Luvisol Haplic,0,0
54.99986051,11.89986034,9.623616091,12.71559423,6.39214001,82.19258797,1.898356398,Luvisol Haplic,0,0
55.09986051,11.89986034,9.774874251,12.96098566,6.396190737,81.98956505,1.983013665,Cambisol Eutric,0,0
55.19986051,11.89986034,9.58479238,12.94035477,6.011229131,81.86527344,2.020274708,Cambisol Eutric,0,0
55.29986051,11.89986034,9.387097335,12.87832165,5.672111114,81.61658524,2.056985933,Cambisol Eutric,0,0
55.39986051,11.89986034,9.45106753,13.04627435,5.615534701,81.06051897,2.043287471,Cambisol Eutric,0,0
55.49986051,11.89986034,9.412135461,13.07487559,5.524328781,80.7237573,2.134794888,Cambisol Eutric,0,0
55.59986051,11.89986034,9.237043156,12.90024481,5.401616679,80.71364141,2.147671133,Cambisol Eutric,0,0
55.69986051,11.89986034,9.4245465,13.0976402,5.601587583,80.21889067,2.189315336,Luvisol Haplic,0,0
55.79986051,11.89986034,9.550078259,13.13662511,5.833560975,80.06036932,2.260000903,Cambisol Dystric,0,0
55.89986051,11.89986034,9.652330372,12.85336713,6.408822506,80.17882124,2.317534146,Cambisol Dystric,0,0
54.79986052,11.99986034,10.04380886,12.61071543,7.411203045,82.16430869,1.672328332,Luvisol Haplic,0,0
54.89986052,11.99986034,9.941534675,12.68328205,7.113453821,82.18254374,1.832328399,Cambisol Dystric,0,0
54.99986051,11.99986034,9.624468242,12.64328312,6.52424885,82.1874018,2.000822052,Luvisol Haplic,0,0
55.09986051,11.99986034,9.623616091,12.71559423,6.39214001,82.19258797,2.087123589,Cambisol Dystric,0,0
55.19986051,11.99986034,9.525996629,12.80882384,6.047669628,81.89018415,2.173972436,Cambisol Eutric,0,0
55.29986051,11.99986034,9.201753799,12.6037591,5.602107636,81.78562905,2.069040628,Cambisol Eutric,0,0
55.39986051,11.99986034,9.379810574,12.96213078,5.567755712,81.01790458,2.044383762,Cambisol Eutric,0,0
55.49986051,11.99986034,9.385562259,13.07013458,5.499778267,80.67015426,2.118082627,Cambisol Eutric,0,0
55.59986051,11.99986034,9.321069001,13.04929233,5.42185995,80.55938043,2.096438222,Cambisol Eutric,1,0
55.69986051,11.99986034,9.480356378,13.18737024,5.604302226,80.01928238,2.170684731,Luvisol Haplic,0,0
55.79986051,11.99986034,9.529205908,13.13238709,5.775779243,79.95680464,2.260000903,Cambisol Dystric,0,0
55.89986051,11.99986034,9.591618953,13.03928992,6.065668477,80.07047392,2.317534146,Podzol Haplic,0,0
54.89986052,12.09986034,9.972219472,12.62605415,7.264519344,82.11624086,1.832328399,Luvisol Haplic,0,0
55.19986051,12.09986034,9.659286708,12.8910892,6.293562714,81.85741639,2.250685099,Luvisol Haplic,0,0
55.29986051,12.09986034,9.390302601,12.76791792,5.844109188,81.43232169,2.095068527,Cambisol Eutric,0,0
55.39986051,12.09986034,9.431205854,13.00556106,5.656028601,80.95993561,2.048493351,Luvisol Haplic,1,0
55.49986051,12.09986034,9.375178591,13.07451707,5.482903133,80.58809593,2.070684731,Luvisol Haplic,0,0
55.59986051,12.09986034,9.35570152,13.11707379,5.400300661,80.2812772,2.140274675,Luvisol Haplic,0,0
55.69986051,12.09986034,9.425561858,13.16180704,5.51589021,79.922086,2.17150695,Luvisol Haplic,0,0
55.79986051,12.09986034,9.574983947,13.20235178,5.785178992,79.69048394,2.280273939,Luvisol Haplic,0,0
55.89986051,12.09986034,9.577070848,13.03054634,5.981889448,79.93768344,2.352602773,Podzol Haplic,0,0
55.99986051,12.09986034,9.605456041,12.82444082,6.289286574,80.17022856,2.465752923,Luvisol Gleyic,0,0
54.89986052,12.19986034,9.957696784,12.71446249,7.194933246,81.87640516,1.832602807,Luvisol Haplic,0,0
55.19986051,12.19986034,9.726904297,12.97844205,6.400303002,81.25117407,2.203013297,Luvisol Haplic,0,0
55.29986051,12.19986034,9.60421661,12.93816085,6.134603756,81.44627803,2.013424892,Luvisol Haplic,0,0
55.49986051,12.19986034,9.538439105,13.22284889,5.667672437,80.32899306,2.086849014,Luvisol Haplic,0,0
55.59986051,12.19986034,9.414385568,13.18547597,5.4935888,79.96482193,2.192876612,Luvisol Haplic,0,0
55.69986051,12.19986034,9.397726482,13.13155768,5.515040735,79.87820485,2.241369629,Luvisol Haplic,0,0
55.79986051,12.19986034,9.551838078,13.18841101,5.759832513,79.68317291,2.34191744,Luvisol Haplic,1,0
55.89986051,12.19986034,9.495206817,12.97970489,5.875837436,80.03533381,2.435342365,Podzol Haplic,0,0
55.99986051,12.19986034,9.578985847,12.83016775,6.200601991,80.15874118,2.465752923,Podzol Haplic,1,0
55.19986051,12.29986034,9.767346693,12.90504602,6.626356485,81.18957315,2.0936995,Luvisol Haplic,0,0
55.29986051,12.29986034,9.726904297,12.97844205,6.400303002,81.25117407,2.01205553,Luvisol Haplic,0,0
55.59986051,12.29986034,9.647998716,13.31311537,5.874628104,79.73491211,2.183561811,Luvisol Haplic,0,0
55.69986051,12.29986034,9.583996415,13.26281705,5.82189306,79.52284401,2.277260809,Luvisol Haplic,0,0
55.79986051,12.29986034,9.579650043,13.20578312,5.838522715,79.44620768,2.415890879,Luvisol Haplic,2,0
55.89986051,12.29986034,9.420985392,12.94657534,5.756518889,80.01690725,2.465479185,Podzol Haplic,0,0
55.99986051,12.29986034,9.468303858,12.76339897,6.036576279,80.10694856,2.506849315,Luvisol Gleyic,0,0
55.59986051,12.39986034,10.01641093,13.5614512,6.577425353,78.69549493,2.214246776,Luvisol Haplic,0,0
55.69986051,12.39986034,9.807122886,13.4138926,6.208110151,79.20306043,2.322465787,Luvisol Haplic,0,0
55.79986051,12.39986034,9.648216101,13.24773652,6.011532133,79.36980609,2.443287303,Luvisol Haplic,0,0
55.89986051,12.39986034,9.396985365,13.00622324,5.641123983,79.82273196,2.457260174,Luvisol Gleyic,0,0
55.99986051,12.39986034,9.406631261,12.80723191,5.878795885,80.21645157,2.390136886,Podzol Haplic,0,0
55.59986051,12.49986034,10.20049163,13.69684691,6.889534059,77.86385696,2.199178116,Luvisol Haplic,0,0
55.69986051,12.49986034,10.01641093,13.5614512,6.577425353,78.69549493,2.25561607,Luvisol Haplic,0,0
55.79986051,12.49986034,9.827125027,13.34381154,6.344056346,78.9762487,2.349862545,Luvisol Haplic,0,0
55.99986051,12.49986034,9.51285183,13.02821463,5.919588774,79.78851606,2.322464951,Podzol Haplic,0,0
